# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 1608, mean observations per image: 3658.31
172 0.658554 0.00745998 0.693457 -0.292178 -1.95465 1.83068 5.04894 172 frame_0000000210_4.jpg
1665 0.757471 -0.0170622 0.586515 -0.286264 -2.32214 1.61631 3.42899 1665 frame_0000002105_1.jpg
171 0.674686 0.0222264 0.663634 -0.322328 -2.56197 2.18905 4.90596 171 frame_0000000210_3.jpg
169 0.873447 -0.0389519 -0.443891 0.1963 2.23143 2.15246 4.03009 169 frame_0000000210_1.jpg
168 0.643841 0.00745912 0.703626 -0.300538 -1.76968 1.91232 5.12081 168 frame_0000000205_4.jpg
1661 0.740759 -0.019075 0.608072 -0.284889 -2.08423 1.5956 3.53471 1661 frame_0000002095_1.jpg
167 0.67586 0.0101996 0.661811 -0.324214 -2.602 2.2803 4.87885 167 frame_0000000205_3.jpg
166 0.776041 -0.0350691 0.568155 -0.271535 -2.34905 1.53387 3.26128 166 frame_0000000205_2.jpg
1659 0.727018 -0.0197999 0.62376 -0.286316 -1.91677 1.593 3.63045 1659 frame_0000002090_1.jpg
165 0.878062 -0.0456196 -0.434184 0.195983 2.34119 2.19994 3.97764 165 frame_0000000205_1.jpg
1658 0.401576 0.22741 0.827866 0.31884 -2.55803 2.53606 -2.25793 1658 frame_0000002085_4.jpg
164 0.637254 0.0112174 0.708593 -0.302784 -1.70343 1.91509 5.18782 164 frame_0000000200_4.jpg
163 0.668876 -0.00752266 0.659927 -0.342118 -2.54479 2.52992 4.83085 163 frame_0000000200_3.jpg
1656 0.730211 -0.0157774 0.623539 -0.278822 -1.94113 1.5423 3.64954 1656 frame_0000002085_1.jpg
162 0.784277 -0.0362673 0.559647 -0.26531 -2.47609 1.47857 3.23294 162 frame_0000000200_2.jpg
1655 0.402863 0.2273 0.827302 0.318761 -2.54992 2.53726 -2.26758 1655 frame_0000002080_4.jpg
161 0.882071 -0.049446 -0.427062 0.192676 2.43562 2.20629 3.93144 161 frame_0000000200_1.jpg
160 0.646315 0.00221394 0.698985 -0.306092 -1.85936 2.02238 5.14102 160 frame_0000000195_4.jpg
1653 0.743721 -0.0332815 0.60787 -0.276163 -2.06002 1.58298 3.54008 1653 frame_0000002080_1.jpg
159 0.637935 0.000106585 0.681126 -0.359315 -2.10753 2.63291 4.98657 159 frame_0000000195_3.jpg
1652 0.403851 0.229605 0.825649 0.32014 -2.53405 2.55836 -2.2592 1652 frame_0000002075_4.jpg
158 0.785247 -0.0381294 0.55831 -0.264998 -2.50362 1.50364 3.19837 158 frame_0000000195_2.jpg
157 0.887528 -0.0318957 -0.423256 0.179251 2.52961 2.01593 3.95122 157 frame_0000000195_1.jpg
1650 0.750604 -0.0361196 0.605675 -0.261623 -2.11581 1.46248 3.57051 1650 frame_0000002075_1.jpg
156 0.663444 -0.00826118 0.682981 -0.305467 -2.13032 2.09374 5.06042 156 frame_0000000190_4.jpg
1649 0.406024 0.226609 0.825351 0.320294 -2.53044 2.54249 -2.2835 1649 frame_0000002070_4.jpg
155 0.613272 0.0190938 0.693686 -0.377269 -1.78828 2.73897 5.09446 155 frame_0000000190_3.jpg
154 0.784243 -0.0466157 0.553676 -0.276102 -2.58554 1.62934 3.21023 154 frame_0000000190_2.jpg
1647 0.769701 -0.0273315 0.593919 -0.232536 -2.28146 1.21516 3.52956 1647 frame_0000002070_1.jpg
153 0.889242 -0.0292532 -0.419135 0.180883 2.58608 2.00464 3.93996 153 frame_0000000190_1.jpg
1646 0.405291 0.224505 0.827557 0.316997 -2.5433 2.51797 -2.29558 1646 frame_0000002065_4.jpg
152 0.67189 -0.0138892 0.678458 -0.296758 -2.2595 2.02052 5.04502 152 frame_0000000185_4.jpg
151 0.593837 0.0385161 0.707064 -0.382014 -1.51883 2.65632 5.217 151 frame_0000000185_3.jpg
1644 0.785908 -0.0270585 0.571034 -0.235663 -2.4366 1.28992 3.36966 1644 frame_0000002065_1.jpg
150 0.796945 -0.0606391 0.537261 -0.269355 -2.73796 1.58869 3.0963 150 frame_0000000185_2.jpg
1643 0.410492 0.223798 0.824358 0.319133 -2.50793 2.52811 -2.31774 1643 frame_0000002060_4.jpg
149 0.883345 -0.0358521 -0.426373 0.191366 2.51033 2.11805 3.95833 149 frame_0000000185_1.jpg
148 0.664951 -0.00655602 0.687961 -0.2907 -2.16877 1.91126 5.12955 148 frame_0000000180_4.jpg
1641 0.792864 -0.0330693 0.556648 -0.245796 -2.48732 1.35793 3.29631 1641 frame_0000002060_1.jpg
147 0.595831 0.0324907 0.70797 -0.377768 -1.56984 2.68742 5.24474 147 frame_0000000180_3.jpg
1640 0.403797 0.223685 0.825944 0.32362 -2.55509 2.52754 -2.26823 1640 frame_0000002055_4.jpg
146 0.790196 -0.0676391 0.545203 -0.271605 -2.70327 1.62874 3.14228 146 frame_0000000180_2.jpg
145 0.880127 -0.0381331 -0.431823 0.193526 2.46334 2.13553 3.96125 145 frame_0000000180_1.jpg
1638 0.798129 -0.0155121 0.550619 -0.244068 -2.53883 1.30477 3.31172 1638 frame_0000002055_1.jpg
144 0.654248 0.00531535 0.698724 -0.289339 -2.03608 1.85233 5.22797 144 frame_0000000175_4.jpg
1637 0.397253 0.225545 0.82791 0.325398 -2.59276 2.53239 -2.22427 1637 frame_0000002050_4.jpg
143 0.608924 0.0128092 0.700701 -0.371572 -1.75611 2.72212 5.19829 143 frame_0000000175_3.jpg
142 0.778107 -0.0613255 0.555857 -0.286026 -2.59923 1.73847 3.21048 142 frame_0000000175_2.jpg
1635 0.817189 -0.00368667 0.530682 -0.224867 -2.72763 1.09225 3.22028 1635 frame_0000002050_1.jpg
141 0.881646 -0.0333335 -0.43529 0.179197 2.50273 1.99337 3.99295 141 frame_0000000175_1.jpg
1634 0.394044 0.224995 0.829752 0.324989 -2.61704 2.52137 -2.20935 1634 frame_0000002045_4.jpg
140 0.651451 0.00964997 0.698602 -0.295761 -2.02908 1.90701 5.23453 140 frame_0000000170_4.jpg
139 0.626364 -0.00166217 0.690602 -0.361572 -2.0233 2.71143 5.14173 139 frame_0000000170_3.jpg
1632 0.843796 0.0108841 0.498559 -0.198315 -3.01625 0.893394 2.99247 1632 frame_0000002045_1.jpg
138 0.768606 -0.0470418 0.563863 -0.298481 -2.52792 1.81703 3.29678 138 frame_0000000170_2.jpg
1631 0.373828 0.230387 0.838189 0.323441 -2.72998 2.51457 -2.07742 1631 frame_0000002040_4.jpg
137 0.877493 -0.0271669 -0.443182 0.181265 2.44623 1.96247 4.07284 137 frame_0000000170_1.jpg
136 0.656889 0.00737316 0.693382 -0.296082 -2.13648 1.93365 5.20149 136 frame_0000000165_4.jpg
1629 0.877739 0.0205482 0.451937 -0.157811 -3.32176 0.574608 2.63698 1629 frame_0000002040_1.jpg
135 0.642326 -0.00939124 0.683549 -0.346539 -2.25547 2.57741 5.10928 135 frame_0000000165_3.jpg
1628 0.383383 0.227881 0.834312 0.324054 -2.67594 2.51715 -2.13787 1628 frame_0000002035_4.jpg
134 0.764771 -0.036832 0.565385 -0.30677 -2.4996 1.86219 3.32332 134 frame_0000000165_2.jpg
133 0.86766 -0.0320721 -0.453025 0.202251 2.27029 2.14046 4.08854 133 frame_0000000165_1.jpg
1626 0.89127 0.0226469 0.434269 -0.128589 -3.39234 0.350054 2.4957 1626 frame_0000002035_1.jpg
132 0.664928 -0.00285521 0.683751 -0.300579 -2.27891 2.05084 5.12087 132 frame_0000000160_4.jpg
1625 0.374139 0.229476 0.839336 0.320743 -2.73035 2.50176 -2.08642 1625 frame_0000002030_4.jpg
131 0.654463 -0.0126972 0.679074 -0.332228 -2.44298 2.45034 5.09473 131 frame_0000000160_3.jpg
130 0.760701 -0.0368619 0.573089 -0.302562 -2.47976 1.83745 3.41354 130 frame_0000000160_2.jpg
1623 0.898571 0.0271225 0.421805 -0.117963 -3.40697 0.272693 2.40644 1623 frame_0000002030_1.jpg
129 0.866216 -0.0432103 -0.451616 0.209394 2.24632 2.25178 4.03688 129 frame_0000000160_1.jpg
1622 0.380034 0.232614 0.834525 0.324089 -2.67922 2.54237 -2.09821 1622 frame_0000002025_4.jpg
128 0.672121 -0.0144552 0.674741 -0.304579 -2.41353 2.14229 5.02611 128 frame_0000000155_4.jpg
127 0.658096 -0.00877983 0.677309 -0.328764 -2.50204 2.39901 5.09477 127 frame_0000000155_3.jpg
1620 0.890896 0.00188855 0.430511 -0.144779 -3.19961 0.584639 2.49058 1620 frame_0000002025_1.jpg
126 0.757794 -0.0390096 0.582677 -0.291056 -2.47041 1.75548 3.51914 126 frame_0000000155_2.jpg
1619 0.385075 0.235523 0.82995 0.327762 -2.63638 2.58142 -2.11036 1619 frame_0000002020_4.jpg
125 0.874688 -0.0469914 -0.439299 0.199322 2.4049 2.20884 3.96318 125 frame_0000000155_1.jpg
124 0.671583 -0.0178374 0.672856 -0.309715 -2.42961 2.20253 4.99681 124 frame_0000000150_4.jpg
1617 0.86515 -0.032584 0.466298 -0.181712 -2.85366 0.928736 2.69652 1617 frame_0000002020_1.jpg
123 0.654359 -0.00177093 0.679652 -0.331487 -2.46765 2.40546 5.12054 123 frame_0000000150_3.jpg
1616 0.386019 0.236059 0.829994 0.326154 -2.62874 2.58271 -2.11965 1616 frame_0000002015_4.jpg
122 0.759572 -0.0490521 0.583145 -0.283878 -2.52358 1.75786 3.542 122 frame_0000000150_2.jpg
121 0.87696 -0.034269 -0.435036 0.201273 2.43601 2.16658 3.96236 121 frame_0000000150_1.jpg
120 0.66863 -0.0193372 0.673693 -0.314161 -2.40533 2.25267 4.99348 120 frame_0000000145_4.jpg
1613 0.844453 -0.0501118 0.494035 -0.200792 -2.63104 1.11117 2.89855 1613 frame_0000002015_1.jpg
119 0.654402 -0.00536387 0.680561 -0.329493 -2.4827 2.39637 5.13101 119 frame_0000000145_3.jpg
1612 0.386215 0.236657 0.828751 0.328638 -2.62488 2.59385 -2.11191 1612 frame_0000002010_4.jpg
118 0.771074 -0.0583498 0.569405 -0.278958 -2.7041 1.76922 3.46318 118 frame_0000000145_2.jpg
117 0.875952 -0.0339123 -0.436214 0.203166 2.4323 2.16853 3.99089 117 frame_0000000145_1.jpg
116 0.662625 -0.0156669 0.678599 -0.316522 -2.32849 2.25381 5.0259 116 frame_0000000140_4.jpg
1609 0.84494 -0.0457025 0.491518 -0.205908 -2.60252 1.17638 2.87392 1609 frame_0000002010_1.jpg
115 0.64737 -0.0147923 0.683934 -0.336046 -2.40327 2.49838 5.14546 115 frame_0000000140_3.jpg
1608 0.384806 0.235261 0.830423 0.327068 -2.63976 2.57737 -2.11287 1608 frame_0000002005_4.jpg
114 0.772979 -0.0667084 0.556903 -0.2965 -2.78094 1.95403 3.37994 114 frame_0000000140_2.jpg
113 0.871661 -0.0380879 -0.442234 0.207812 2.35056 2.23231 3.99414 113 frame_0000000140_1.jpg
112 0.661022 -0.0183295 0.679935 -0.316863 -2.31517 2.26717 5.03488 112 frame_0000000135_4.jpg
1605 0.849653 -0.0324411 0.483895 -0.207082 -2.62012 1.11583 2.85968 1605 frame_0000002005_1.jpg
111 0.642682 -0.0225457 0.688731 -0.334816 -2.36496 2.49965 5.17925 111 frame_0000000135_3.jpg
1604 0.379365 0.234287 0.833459 0.326401 -2.67926 2.5585 -2.08701 1604 frame_0000002000_4.jpg
110 0.769931 -0.0659058 0.561608 -0.295735 -2.77384 1.92112 3.45481 110 frame_0000000135_2.jpg
109 0.871643 -0.0352489 -0.442967 0.206823 2.34727 2.20714 4.00754 109 frame_0000000135_1.jpg
108 0.665411 -0.0224866 0.675593 -0.316696 -2.38649 2.28841 4.99908 108 frame_0000000130_4.jpg
1601 0.86485 -0.00189536 0.462846 -0.194436 -2.77341 0.990098 2.78872 1601 frame_0000002000_1.jpg
107 0.640235 -0.0242 0.691334 -0.334022 -2.35632 2.50132 5.20391 107 frame_0000000130_3.jpg
1600 0.377698 0.232061 0.834099 0.328284 -2.69706 2.54526 -2.0816 1600 frame_0000001995_4.jpg
106 0.757845 -0.0591558 0.577315 -0.298127 -2.65741 1.93988 3.58824 106 frame_0000000130_2.jpg
105 0.867996 -0.0313454 -0.44829 0.211273 2.27909 2.22232 4.04358 105 frame_0000000130_1.jpg
104 0.670963 -0.0236798 0.669799 -0.317201 -2.46969 2.30275 4.95326 104 frame_0000000125_4.jpg
1597 0.890426 0.0303528 0.423516 -0.163872 -3.02004 0.721048 2.53221 1597 frame_0000001995_1.jpg
103 0.640921 -0.0213439 0.68795 -0.339837 -2.38679 2.56496 5.17369 103 frame_0000000125_3.jpg
1596 0.375216 0.230961 0.835705 0.327821 -2.71737 2.53112 -2.06979 1596 frame_0000001990_4.jpg
102 0.748928 -0.0420832 0.590857 -0.297025 -2.56987 1.87508 3.73635 102 frame_0000000125_2.jpg
101 0.858628 -0.024937 -0.465567 0.213034 2.10839 2.18946 4.15386 101 frame_0000000125_1.jpg
100 0.675097 -0.0193652 0.666953 -0.314712 -2.53646 2.26254 4.94291 100 frame_0000000120_4.jpg
1593 0.899568 0.0236262 0.41544 -0.132773 -2.97214 0.469402 2.53393 1593 frame_0000001990_1.jpg
99 0.639459 -0.0161165 0.687544 -0.34368 -2.37911 2.59043 5.17534 99 frame_0000000120_3.jpg
1592 0.378072 0.230332 0.834631 0.327719 -2.7011 2.53192 -2.08845 1592 frame_0000001985_4.jpg
98 0.742935 -0.0261625 0.598973 -0.297648 -2.51552 1.86288 3.81791 98 frame_0000000120_2.jpg
97 0.851715 -0.0175481 -0.479627 0.210313 1.97144 2.11515 4.23503 97 frame_0000000120_1.jpg
96 0.680588 -0.016919 0.666073 -0.304729 -2.61285 2.14846 4.95242 96 frame_0000000115_4.jpg
1589 0.886131 0.0314621 0.438797 -0.145736 -2.76519 0.598323 2.63669 1589 frame_0000001985_1.jpg
95 0.634343 -0.0015439 0.695395 -0.337688 -2.31787 2.45139 5.25828 95 frame_0000000115_3.jpg
1588 0.385244 0.231167 0.830387 0.329553 -2.65107 2.55682 -2.12277 1588 frame_0000001980_4.jpg
94 0.74627 -0.0203753 0.593737 -0.300236 -2.58148 1.88224 3.80332 94 frame_0000000115_2.jpg
93 0.847114 -0.0173731 -0.487102 0.211726 1.88964 2.10342 4.28513 93 frame_0000000115_1.jpg
92 0.682513 -0.0199574 0.662917 -0.307112 -2.63918 2.18791 4.91315 92 frame_0000000110_4.jpg
1585 0.874289 0.0408758 0.452525 -0.170789 -2.62202 0.789325 2.75563 1585 frame_0000001980_1.jpg
91 0.63791 0.00521583 0.694245 -0.333269 -2.37696 2.3837 5.2666 91 frame_0000000110_3.jpg
1584 0.394556 0.232683 0.82433 0.332664 -2.58354 2.59368 -2.16266 1584 frame_0000001975_4.jpg
90 0.744776 -0.0241839 0.597585 -0.296002 -2.58305 1.86378 3.86125 90 frame_0000000110_2.jpg
89 0.844969 -0.0254341 -0.48961 0.213688 1.85268 2.16066 4.27154 89 frame_0000000110_1.jpg
88 0.684367 -0.019828 0.658981 -0.311437 -2.67662 2.23632 4.88327 88 frame_0000000105_4.jpg
1581 0.87281 0.0380196 0.453544 -0.176227 -2.57573 0.843529 2.76584 1581 frame_0000001975_1.jpg
87 0.642666 0.00498662 0.690863 -0.331155 -2.44575 2.37389 5.24964 87 frame_0000000105_3.jpg
1580 0.3943 0.236556 0.823574 0.332106 -2.57163 2.61799 -2.14825 1580 frame_0000001970_4.jpg
43 0.662312 -0.00372037 0.671638 -0.33201 -2.71998 2.45007 5.09295 43 frame_0000000050_3.jpg
1536 0.364775 0.210836 0.845919 0.326969 -2.85066 2.36762 -2.07513 1536 frame_0000001915_4.jpg
42 0.755978 0.0261499 0.601589 -0.256717 -2.90192 1.35168 3.98395 42 frame_0000000050_2.jpg
41 0.878507 0.0533317 -0.435971 0.18791 2.48516 1.61089 4.16887 41 frame_0000000050_1.jpg
39 0.66572 -0.00672723 0.666572 -0.335341 -2.76769 2.51087 5.04539 39 frame_0000000045_3.jpg
1532 0.368454 0.210503 0.844259 0.327348 -2.82945 2.37385 -2.10019 1532 frame_0000001910_4.jpg
38 0.767257 0.0482793 0.590886 -0.244621 -3.06799 1.19171 3.90632 38 frame_0000000045_2.jpg
37 0.872366 0.0675592 -0.445744 0.189011 2.39584 1.53191 4.25991 37 frame_0000000045_1.jpg
36 0.708381 -0.0298448 0.626756 -0.323239 -2.89409 2.45519 4.5953 36 frame_0000000040_4.jpg
1529 0.847384 -0.0133844 0.48233 -0.221628 -2.04495 1.28278 2.78461 1529 frame_0000001910_1.jpg
35 0.667729 -0.0162382 0.661929 -0.340183 -2.79584 2.60191 4.9917 35 frame_0000000040_3.jpg
1528 0.362985 0.210814 0.84556 0.32989 -2.86289 2.37133 -2.06135 1528 frame_0000001905_4.jpg
34 0.773084 0.0703211 0.587403 -0.228809 -3.16915 0.986971 3.87617 34 frame_0000000040_2.jpg
33 0.860548 0.0829578 -0.464399 0.192116 2.20813 1.43851 4.39361 33 frame_0000000040_1.jpg
32 0.705577 -0.0437947 0.624825 -0.331417 -2.86296 2.57499 4.53986 32 frame_0000000035_4.jpg
1525 0.852546 -0.018195 0.473733 -0.220026 -2.09308 1.28844 2.72879 1525 frame_0000001905_1.jpg
31 0.667173 -0.0140007 0.665093 -0.335164 -2.78994 2.50375 5.04376 31 frame_0000000035_3.jpg
1524 0.36636 0.207993 0.845184 0.328911 -2.85045 2.35557 -2.09046 1524 frame_0000001900_4.jpg
30 0.773112 0.0987126 0.589821 -0.21134 -3.21529 0.743576 3.90191 30 frame_0000000035_2.jpg
29 0.855748 0.109633 -0.472801 0.17926 2.16288 1.16945 4.47924 29 frame_0000000035_1.jpg
28 0.70118 -0.0524609 0.62362 -0.341603 -2.8073 2.70906 4.49745 28 frame_0000000030_4.jpg
1521 0.853061 -0.0229102 0.471323 -0.222748 -2.09311 1.31699 2.69846 1521 frame_0000001900_1.jpg
27 0.655834 0.00554848 0.681936 -0.32375 -2.60886 2.30183 5.19804 27 frame_0000000030_3.jpg
1520 0.365646 0.207358 0.84451 0.331826 -2.85668 2.35728 -2.08392 1520 frame_0000001895_4.jpg
26 0.77356 0.127778 0.591316 -0.188739 -3.28064 0.451093 3.90961 26 frame_0000000030_2.jpg
25 0.846077 0.139905 -0.486622 0.166672 2.06462 0.859865 4.57815 25 frame_0000000030_1.jpg
12 0.702517 -0.0573176 0.619714 -0.345165 -2.8491 2.74369 4.47303 12 frame_0000000010_4.jpg
1505 0.837512 -0.0310944 0.501102 -0.215647 -1.87388 1.25892 2.80094 1505 frame_0000001880_1.jpg
11 0.663404 0.0224774 0.668087 -0.33623 -2.71852 2.43216 5.11078 11 frame_0000000010_3.jpg
1504 0.376049 0.203553 0.839566 0.335086 -2.80107 2.36021 -2.14874 1504 frame_0000001875_4.jpg
10 0.789983 0.183413 0.574487 -0.110687 -3.57372 -0.370283 3.56594 10 frame_0000000010_2.jpg
40 0.693786 -0.011739 0.644291 -0.321579 -2.68509 2.35207 4.79354 40 frame_0000000045_4.jpg
1533 0.840803 -0.0212861 0.491116 -0.226723 -1.97768 1.33031 2.82401 1533 frame_0000001915_1.jpg
170 0.763661 -0.0227255 0.578119 -0.286505 -2.17753 1.6025 3.30653 170 frame_0000000210_2.jpg
1663 0.749991 -0.0171128 0.595637 -0.28712 -2.22186 1.6351 3.47645 1663 frame_0000002100_1.jpg
712 0.968624 -0.0206102 0.22564 -0.102128 0.771964 0.436727 0.720455 712 frame_0000000885_4.jpg
3 0.656342 0.0411796 0.676435 -0.331595 -2.62695 2.31082 5.25886 3 frame_0000000000_3.jpg
1496 0.359613 0.207666 0.845054 0.336805 -2.89121 2.35796 -2.03205 1496 frame_0000001865_4.jpg
340 0.785138 0.00225912 0.567242 -0.248574 -2.1975 1.41606 3.65372 340 frame_0000000420_4.jpg
82 0.758658 -0.0389052 0.583133 -0.287891 -2.79805 1.86655 3.75754 82 frame_0000000100_2.jpg
20 0.700678 -0.0610024 0.617484 -0.352197 -2.82324 2.84664 4.4173 20 frame_0000000020_4.jpg
1513 0.850201 -0.0231291 0.475346 -0.225099 -2.03811 1.3131 2.70601 1513 frame_0000001890_1.jpg
14 0.781333 0.177458 0.585997 -0.120979 -3.47102 -0.293367 3.73842 14 frame_0000000015_2.jpg
44 0.67965 -0.0177791 0.658586 -0.322528 -2.4873 2.37829 4.88876 44 frame_0000000050_4.jpg
1537 0.841012 -0.00777897 0.49255 -0.223678 -1.94301 1.276 2.81218 1537 frame_0000001920_1.jpg
174 0.750195 -0.00887687 0.592255 -0.293875 -1.98449 1.59669 3.35953 174 frame_0000000215_2.jpg
1667 0.765465 -0.0228664 0.576358 -0.285223 -2.42785 1.63361 3.3682 1667 frame_0000002110_1.jpg
716 0.962914 -0.0332726 0.234199 -0.129771 0.804359 0.363891 0.722497 716 frame_0000000890_4.jpg
7 0.663442 0.029565 0.667823 -0.33613 -2.71994 2.40312 5.13497 7 frame_0000000005_3.jpg
1500 0.364468 0.204037 0.843004 0.338933 -2.87374 2.34907 -2.07164 1500 frame_0000001870_4.jpg
344 0.794886 -0.00111406 0.551661 -0.252634 -2.25458 1.45562 3.52585 344 frame_0000000425_4.jpg
86 0.751714 -0.0315447 0.592663 -0.287544 -2.69326 1.82401 3.84311 86 frame_0000000105_2.jpg
24 0.698895 -0.0566167 0.622178 -0.348188 -2.78192 2.79555 4.45701 24 frame_0000000025_4.jpg
1517 0.851965 -0.023596 0.4712 -0.227089 -2.07368 1.3339 2.69341 1517 frame_0000001895_1.jpg
15 0.651152 0.0210339 0.682671 -0.330937 -2.5334 2.34723 5.2285 15 frame_0000000015_3.jpg
1508 0.366577 0.20672 0.841874 0.33784 -2.85125 2.36987 -2.07617 1508 frame_0000001880_4.jpg
16 0.702232 -0.0616408 0.616584 -0.350563 -2.84768 2.82745 4.4134 16 frame_0000000015_4.jpg
1509 0.844272 -0.0263455 0.48898 -0.217736 -1.94884 1.27018 2.75205 1509 frame_0000001885_1.jpg
17 0.819275 0.283638 -0.492812 0.0739883 2.24071 -0.74886 4.50337 17 frame_0000000020_1.jpg
18 0.780499 0.17337 0.585752 -0.132889 -3.45276 -0.16829 3.75929 18 frame_0000000020_2.jpg
19 0.64362 0.0157628 0.690552 -0.329609 -2.41653 2.3323 5.292 19 frame_0000000020_3.jpg
1512 0.366813 0.207096 0.842796 0.335043 -2.84957 2.3653 -2.08186 1512 frame_0000001885_4.jpg
21 0.835316 0.200309 -0.493539 0.136175 2.09232 0.252466 4.63133 21 frame_0000000025_1.jpg
22 0.778722 0.158943 0.586523 -0.15595 -3.40153 0.0849529 3.81808 22 frame_0000000025_2.jpg
23 0.64545 0.00914347 0.691441 -0.324377 -2.43717 2.27297 5.28049 23 frame_0000000025_3.jpg
1516 0.363337 0.209656 0.84354 0.335366 -2.86261 2.37701 -2.05239 1516 frame_0000001890_4.jpg
45 0.87486 0.0439195 -0.443509 0.189712 2.4016 1.65325 4.19155 45 frame_0000000055_1.jpg
46 0.747566 0.0135211 0.607931 -0.267174 -2.77787 1.49102 4.03524 46 frame_0000000055_2.jpg
47 0.662812 -0.00999995 0.667487 -0.339178 -2.7337 2.5559 5.03758 47 frame_0000000055_3.jpg
1540 0.362765 0.211454 0.846334 0.32773 -2.86207 2.37016 -2.06193 1540 frame_0000001920_4.jpg
48 0.674533 -0.0245138 0.664176 -0.321364 -2.39195 2.36626 4.91647 48 frame_0000000055_4.jpg
1541 0.849977 0.0181901 0.483958 -0.207345 -2.02347 1.14061 2.77307 1541 frame_0000001925_1.jpg
49 0.863981 0.0348416 -0.462656 0.195633 2.19767 1.72861 4.28284 49 frame_0000000060_1.jpg
50 0.743966 0.00569797 0.609857 -0.27305 -2.71056 1.55447 4.03089 50 frame_0000000060_2.jpg
51 0.661832 -0.0114453 0.67058 -0.334916 -2.71655 2.51242 5.07198 51 frame_0000000060_3.jpg
1544 0.361769 0.210261 0.848827 0.323119 -2.87133 2.3486 -2.06822 1544 frame_0000001925_4.jpg
52 0.670476 -0.0171402 0.670828 -0.316477 -2.33661 2.27643 4.97217 52 frame_0000000060_4.jpg
1545 0.861958 0.0341107 0.469255 -0.188852 -2.18433 0.94308 2.75334 1545 frame_0000001930_1.jpg
53 0.86088 0.0215667 -0.466628 0.201689 2.13409 1.84543 4.2724 53 frame_0000000065_1.jpg
54 0.754185 0.00238038 0.596495 -0.274577 -2.82267 1.58753 3.92137 54 frame_0000000065_2.jpg
55 0.657165 -0.0123054 0.676154 -0.332865 -2.64788 2.47678 5.11479 55 frame_0000000065_3.jpg
1548 0.347458 0.207103 0.859325 0.312955 -2.96854 2.27291 -2.01322 1548 frame_0000001930_4.jpg
56 0.667367 -0.00434892 0.675223 -0.314129 -2.31635 2.20674 5.01771 56 frame_0000000065_4.jpg
1549 0.880741 0.0297954 0.43996 -0.17275 -2.38376 0.84143 2.58743 1549 frame_0000001935_1.jpg
57 0.85369 0.0131115 -0.477831 0.206684 2.00087 1.91505 4.3132 57 frame_0000000070_1.jpg
58 0.759683 -0.0110838 0.586216 -0.281264 -2.90016 1.69594 3.83541 58 frame_0000000070_2.jpg
59 0.652334 -0.0116387 0.680936 -0.332641 -2.57476 2.46769 5.15778 59 frame_0000000070_3.jpg
1552 0.341453 0.206308 0.864267 0.306413 -3.00636 2.23997 -1.99181 1552 frame_0000001935_4.jpg
60 0.669012 -0.00662175 0.674954 -0.311151 -2.37143 2.16698 5.02085 60 frame_0000000070_4.jpg
1553 0.895105 0.0442392 0.414669 -0.157733 -2.59344 0.715956 2.45641 1553 frame_0000001940_1.jpg
61 0.854176 0.00172282 -0.478258 0.204081 2.01046 1.96211 4.2924 61 frame_0000000075_1.jpg
62 0.761668 -0.0269187 0.577992 -0.291655 -2.90999 1.85092 3.75913 62 frame_0000000075_2.jpg
63 0.644424 -0.00758022 0.688606 -0.332389 -2.45868 2.44167 5.22406 63 frame_0000000075_3.jpg
1556 0.339831 0.203441 0.865057 0.307902 -3.0271 2.21934 -1.99178 1556 frame_0000001940_4.jpg
64 0.666868 0.00115387 0.684354 -0.294865 -2.35746 1.96124 5.12356 64 frame_0000000075_4.jpg
1557 0.908802 0.046577 0.387076 -0.148601 -2.77841 0.67799 2.3045 1557 frame_0000001945_1.jpg
65 0.851657 -0.0155397 -0.479423 0.211169 1.96686 2.10736 4.24397 65 frame_0000000080_1.jpg
66 0.763967 -0.0343489 0.571901 -0.296824 -2.92075 1.92461 3.69323 66 frame_0000000080_2.jpg
67 0.64481 -0.0092784 0.686837 -0.335244 -2.46171 2.46667 5.19531 67 frame_0000000080_3.jpg
1560 0.358425 0.208749 0.850714 0.322863 -2.89822 2.32981 -2.05774 1560 frame_0000001945_4.jpg
68 0.673582 0.0021666 0.675906 -0.299055 -2.46348 1.9893 5.04163 68 frame_0000000080_4.jpg
1561 0.914163 0.0449303 0.375474 -0.145968 -2.87163 0.6719 2.23884 1561 frame_0000001950_1.jpg
69 0.852002 -0.016808 -0.478938 0.210782 1.97632 2.10396 4.24677 69 frame_0000000085_1.jpg
70 0.765377 -0.047613 0.567014 -0.300709 -2.93066 2.00811 3.63627 70 frame_0000000085_2.jpg
71 0.647619 -0.0102946 0.683214 -0.337196 -2.50788 2.5105 5.16691 71 frame_0000000085_3.jpg
1564 0.363316 0.213655 0.84498 0.329183 -2.85162 2.39045 -2.05455 1564 frame_0000001950_4.jpg
72 0.690033 -0.00447616 0.655738 -0.306336 -2.73902 2.12365 4.89041 72 frame_0000000085_4.jpg
1565 0.90858 0.0536445 0.388294 -0.144331 -2.85163 0.64293 2.34561 1565 frame_0000001955_1.jpg
73 0.853891 -0.0188362 -0.473504 0.215194 2.01334 2.16225 4.20353 73 frame_0000000090_1.jpg
